id_vente;nombre;poids;CA;nom;mois;nom_site
213904;50159;1024;202734;Guimauve;nov-02;La_pause_bonbon
213905;50172;1039;201169;Arlequin;mai-08;Roubaix_H
213906;49931;999;202192;Guimauve;nov-03;La_pause_bonbon
213907;49936;1001;202081;Fraise tagada;sept-11;Bron_H
213908;50002;980;201324;Fraise tagada;oct-11;Bron_H
213909;50041;1010;201992;Guimauve;nov-04;La_pause_bonbon
213910;49837;1020;202606;Fraise tagada;sept-12;Bron_H
213911;50054;1028;202690;Fraise tagada;oct-12;Bron_H
213912;49947;1021;202693;Fraise tagada;sept-13;Bron_H
213913;49827;999;201851;Fraise tagada;oct-13;Bron_H
213914;49920;1046;202686;Guimauve;nov-05;La_pause_bonbon
213915;49985;960;201853;Fraise tagada;oct-14;Bron_H
213916;50112;1049;201937;Guimauve;nov-06;La_pause_bonbon
213917;49919;1002;201203;Carambar;mars-01;Cassis_H
213918;50004;1028;202815;Carambar;mars-00;Roubaix_H
213919;50074;1103;202703;Guimauve;nov-07;La_pause_bonbon
213920;50009;1013;201570;Arlequin;mai-08;La_pause_bonbon
213921;49925;1051;202201;Carambar;mars-01;Roubaix_H
213922;49961;1078;201336;Guimauve;mars-00;La_pause_bonbon
213923;49874;938;203055;Carambar;mai-08;Neuilly_Sup
213924;50002;960;201673;Guimauve;nov-11;La_pause_bonbon
213925;50140;1040;202013;Guimauve;nov-12;La_pause_bonbon
213926;50080;976;202591;Guimauve;nov-13;La_pause_bonbon
213927;49824;945;199843;Guimauve;nov-14;La_pause_bonbon
213928;49958;930;201251;Dragibus;janv-05;Bron_H
213929;49999;994;201609;Guimauve;mars-01;La_pause_bonbon
213930;50018;1039;202997;Dragibus;mai-08;Neuilly_Sup
213931;50066;945;202800;Guimauve;mai-08;Royal_bonbon
213932;49985;1035;202480;Dragibus;mai-08;Royal_bonbon
213933;50044;978;202096;Arlequin;mai-08;Royal_bonbon
213934;49981;1026;202457;Krema;mai-08;Royal_bonbon
213935;49949;1025;202327;Krema;mai-08;Bron_H
213936;50009;1035;201752;Krema;mai-08;Cassis_H
213937;49958;1006;201234;Krema;mai-08;Roubaix_H
213938;50109;932;202647;Krema;mai-08;La_pause_bonbon
213939;49969;957;201547;Langue de chat;mai-08;Cassis_H
213940;50049;1028;200760;Langue de chat;mai-08;La_pause_bonbon
213941;49949;987;201453;Fraise tagada;oct-02;Cassis_H
213942;49947;1077;202705;Langue de chat;mai-08;Roubaix_E
213943;50141;949;201377;Langue de chat;mai-08;Royal_bonbon
213944;49973;1006;203594;Fraise tagada;sept-03;Cassis_H
213945;49750;938;202168;Fraise tagada;oct-03;Cassis_H
213946;49871;1006;202061;Carambar;juin-08;Bastille_E
213947;49835;1021;202205;Carambar;juin-08;Roubaix_H
213948;49967;980;202638;Dragibus;janv-06;Bron_H
213949;50066;962;202752;Fraise tagada;oct-04;Cassis_H
213950;49922;996;200735;Fraise tagada;sept-05;Cassis_H
213951;49941;957;201452;Fraise tagada;oct-05;Cassis_H
213952;50054;1035;201069;Fraise tagada;sept-06;Cassis_H
213953;50092;980;201722;Fraise tagada;oct-06;Cassis_H
213954;49955;970;202517;Malabar;nov-01;Bron_H
213955;49952;911;203108;Fraise tagada;sept-07;Cassis_H
213956;50108;959;202593;Fraise tagada;oct-07;Cassis_H
213957;49924;947;202830;Malabar;nov-01;Roubaix_H
213958;49897;1028;201804;Carambar;juin-08;Bron_E
213959;49969;952;201157;Malabar;nov-01;Roubaix_E
213960;50093;1013;202694;Dragibus;juin-08;Bron_E
213961;50239;1039;202159;Carambar;juin-08;Roubaix_E
213962;49968;980;201206;Dragibus;juin-08;Roubaix_E
213963;49894;1007;201765;Fraise tagada;sept-11;Cassis_H
213964;49858;1062;202442;Fraise tagada;oct-11;Cassis_H
213965;49976;924;201791;Fraise tagada;sept-12;Cassis_H
213966;49928;1027;202273;Fraise tagada;oct-12;Cassis_H
213967;50032;1174;201933;Fraise tagada;sept-13;Cassis_H
213968;50041;1015;202654;Fraise tagada;oct-13;Cassis_H
213969;49926;1018;202570;Fraise tagada;oct-14;Cassis_H
213970;49818;1008;202231;Malabar;janv-02;Cassis_H
213971;49828;986;202195;Dragibus;mars-00;Bron_H
213972;49984;977;202061;Malabar;janv-02;Roubaix_H
213973;50132;956;202621;Fraise tagada;oct-02;Roubaix_H
213974;50222;1046;202270;Malabar;janv-02;La_pause_bonbon
213975;50153;1031;202711;Fraise tagada;sept-03;Roubaix_H
213976;50111;986;202021;Fraise tagada;oct-03;Roubaix_H
213977;50286;1016;201795;Malabar;janv-02;Roubaix_E
213978;49996;1054;203404;Dragibus;janv-07;Bron_H
213979;49926;1003;201617;Fraise tagada;oct-04;Roubaix_H
213980;50245;1056;202311;Fraise tagada;sept-05;Roubaix_H
213981;49992;962;202223;Fraise tagada;oct-05;Roubaix_H
213982;50028;1068;201921;Fraise tagada;sept-06;Roubaix_H
213983;50052;1058;201770;Fraise tagada;oct-06;Roubaix_H
213984;49971;1012;202227;Réglis;oct-00;Roubaix_E
213985;50060;929;202260;Dragibus;juin-02;Cassis_H
213986;50196;973;202177;Fraise tagada;sept-07;Roubaix_H
213987;50052;1050;202150;Fraise tagada;oct-07;Roubaix_H
213988;50081;944;202145;Fraise tagada;nov-11;Royal_bonbon
213989;50176;944;202099;Guimauve;nov-11;Royal_bonbon
213990;50118;993;202834;Dragibus;juin-08;Bron_H
213991;49941;993;200660;Dragibus;nov-11;Royal_bonbon
213992;50013;1020;201775;Arlequin;nov-11;Royal_bonbon
213993;49880;996;202766;Dragibus;juin-08;Cassis_H
213994;50034;1013;201645;Dragibus;mars-01;Bron_H
213995;50016;1015;203001;Dragibus;juin-08;Roubaix_H
213996;49867;1044;202929;Dragibus;juin-08;La_pause_bonbon
213997;49993;962;202950;Dragibus;juin-03;Cassis_H
213998;50155;1038;201765;Fraise tagada;sept-11;Roubaix_H
213999;49892;926;202426;Fraise tagada;oct-11;Roubaix_H
214000;50150;973;203714;Malabar;févr-02;Bron_H
214001;49976;1026;202758;Dragibus;juin-04;Cassis_H
214002;50005;1062;202389;Dragibus;juin-05;Cassis_H
214003;49891;1042;202119;Fraise tagada;sept-12;Roubaix_H
214004;50041;975;202516;Fraise tagada;oct-12;Roubaix_H
214005;50146;1064;201493;Fraise tagada;sept-13;Roubaix_H
214006;49974;1048;201423;Fraise tagada;oct-13;Roubaix_H
214007;49796;1114;201792;Fraise tagada;oct-14;Roubaix_H
214008;49980;1018;203646;Malabar;févr-02;Roubaix_H
214009;50104;1018;202235;Dragibus;juin-06;Cassis_H
214010;49701;956;202273;Dragibus;mars-00;Cassis_H
214011;50030;1024;202509;Malabar;févr-02;Roubaix_E
214012;49912;1011;201616;Dragibus;mars-01;Cassis_H
214013;49818;1047;202158;Dragibus;mars-00;Roubaix_H
214014;50065;1012;203183;Fraise tagada;oct-02;La_pause_bonbon
214015;49954;1089;202371;Arlequin;juin-08;Bron_H
214016;50188;1021;202539;Fraise tagada;sept-03;La_pause_bonbon
214017;49961;993;202987;Fraise tagada;oct-03;La_pause_bonbon
214018;49925;971;202768;Arlequin;juin-08;Roubaix_H
214019;50049;1007;203055;Fraise tagada;oct-04;La_pause_bonbon
214020;49823;1033;201922;Fraise tagada;sept-05;La_pause_bonbon
214021;49922;958;202662;Fraise tagada;oct-05;La_pause_bonbon
214022;50036;1003;203054;Fraise tagada;sept-06;La_pause_bonbon
214023;50018;955;202736;Fraise tagada;oct-06;La_pause_bonbon
214024;50033;969;203398;Dragibus;juin-07;Cassis_H
214025;49997;1017;202460;Fraise tagada;sept-07;La_pause_bonbon
214026;50258;983;202170;Fraise tagada;oct-07;La_pause_bonbon
214027;50066;956;202663;Arlequin;juin-08;La_pause_bonbon
214028;50031;1009;202432;Malabar;mars-02;Bron_H
214029;49982;1058;202243;Fraise tagada;sept-11;La_pause_bonbon
214030;49901;1025;201869;Fraise tagada;oct-11;La_pause_bonbon
214031;50187;970;201644;Fraise tagada;sept-12;La_pause_bonbon
214032;50287;1072;202443;Fraise tagada;oct-12;La_pause_bonbon
214033;49929;1017;202058;Fraise tagada;sept-13;La_pause_bonbon
214034;49958;1016;202232;Fraise tagada;oct-13;La_pause_bonbon
214035;50030;1036;201207;Fraise tagada;oct-14;La_pause_bonbon
214036;50082;940;202277;Dragibus;juin-11;Cassis_H
214037;49964;1039;201996;Dragibus;juin-12;Cassis_H
214038;50386;990;202319;Dragibus;juin-13;Cassis_H
214039;49683;1021;202413;Dragibus;juin-14;Cassis_H
214040;49849;1078;202488;Carambar;juin-11;Neuilly_Sup
214041;49943;999;201932;Dragibus;juin-11;Neuilly_Sup
214042;49867;973;201845;Guimauve;juin-11;Royal_bonbon
214043;49993;968;201868;Dragibus;juin-11;Royal_bonbon
214044;50258;1027;202570;Arlequin;juin-11;Royal_bonbon
214045;50034;953;202783;Carambar;juin-07;Roubaix_E
214046;49991;949;202100;Dragibus;janv-11;Bron_H
214047;50121;1063;202061;Dragibus;janv-12;Bron_H
214048;50038;1010;202064;Dragibus;janv-13;Bron_H
214049;50038;986;202897;Dragibus;janv-14;Bron_H
214050;50040;1044;202339;Dragibus;mars-01;Roubaix_H
214051;49967;953;202911;Dragibus;mars-00;La_pause_bonbon
214052;49956;925;203525;Malabar;mars-02;Cassis_H
214053;49998;957;203304;Dragibus;mars-01;La_pause_bonbon
214054;50071;1084;202339;Arlequin;mars-00;Bron_H
214055;50202;1022;202044;Arlequin;mars-01;Bron_H
214056;50034;1119;202744;Malabar;mars-02;Roubaix_H
214057;50007;1091;201550;Dragibus;juin-07;Roubaix_E
214058;50098;1036;202372;Dragibus;juin-02;Roubaix_H
214059;49997;1017;202200;Dragibus;juin-03;Roubaix_H
214060;49979;1066;202086;Dragibus;juin-04;Roubaix_H
214061;50122;1029;202398;Dragibus;juin-05;Roubaix_H
214062;49839;954;202707;Dragibus;juin-06;Roubaix_H
214063;49918;1036;202942;Dragibus;juin-07;Roubaix_H
214064;50068;983;202179;Dragibus;juil-08;Roubaix_E
214065;50013;1056;202676;Dragibus;juil-08;Bastille_E
214066;50034;982;202844;Dragibus;juil-08;Bron_H
214067;50119;1027;201887;Dragibus;janv-03;Cassis_E
214068;50008;984;202630;Dragibus;janv-04;Cassis_E
214069;49889;975;202233;Dragibus;janv-05;Cassis_E
214070;49940;1038;202020;Dragibus;janv-06;Cassis_E
214071;49944;984;203194;Dragibus;janv-07;Cassis_E
214072;50000;942;201883;Dragibus;juil-08;Cassis_H
214073;50037;1060;202028;Dragibus;juil-08;Roubaix_H
214074;49922;1022;202945;Dragibus;juil-08;La_pause_bonbon
214075;50144;909;202780;Dragibus;janv-11;Cassis_E
214076;49960;1063;201374;Arlequin;mars-00;Roubaix_H
214077;50031;1018;200894;Arlequin;mars-01;Roubaix_H
214078;50098;1017;202073;Dragibus;janv-02;Cassis_H
214079;50022;1046;202929;Dragibus;nov-03;Bastille_E
214080;49939;972;202724;Dragibus;nov-04;Bastille_E
214081;49806;989;201444;Malabar;mars-02;La_pause_bonbon
214082;49963;1008;202018;Carambar;oct-12;Neuilly_Sup
214083;50057;912;201123;Fraise tagada;oct-12;Neuilly_Sup
214084;50090;989;201876;Dragibus;oct-12;Neuilly_Sup
214085;49941;969;202920;Fraise tagada;oct-12;Royal_bonbon
214086;49967;1077;201534;Guimauve;oct-12;Royal_bonbon
214087;50140;971;202027;Dragibus;oct-12;Royal_bonbon
214088;49897;1002;202377;Arlequin;oct-12;Royal_bonbon
214089;50203;937;203477;Réglis;oct-01;Bron_H
214090;49954;991;201762;Malabar;mars-02;Roubaix_E
214091;50011;943;203394;Fraise tagada;sept-12;Royal_bonbon
214092;50006;948;202015;Guimauve;sept-12;Royal_bonbon
214093;49966;906;200908;Dragibus;sept-12;Royal_bonbon
214094;50086;1089;203861;Arlequin;sept-12;Royal_bonbon
214095;50027;1014;202742;Réglis;oct-01;Cassis_H
214096;50084;1049;201296;Arlequin;juil-08;Bron_H
214097;50024;1031;201895;Dragibus;juin-11;Roubaix_H
214098;49948;1029;201314;Dragibus;juin-12;Roubaix_H
214099;49985;1063;202556;Dragibus;juin-13;Roubaix_H
214100;49996;1011;201264;Dragibus;juin-14;Roubaix_H
214101;49838;1064;201582;Arlequin;juil-08;Roubaix_H
214102;49914;1087;201982;Arlequin;juil-08;La_pause_bonbon
214103;49805;1045;202654;Arlequin;mars-00;La_pause_bonbon
214104;50172;955;201870;Arlequin;mars-01;La_pause_bonbon
214105;49980;1057;201776;Dragibus;juin-02;La_pause_bonbon
214106;49997;1004;202941;Dragibus;juin-03;La_pause_bonbon
214107;50040;866;201252;Dragibus;juin-04;La_pause_bonbon
214108;50129;1070;202123;Dragibus;juin-05;La_pause_bonbon
214109;50033;985;202323;Dragibus;juin-06;La_pause_bonbon
214110;49995;947;202208;Dragibus;juin-07;La_pause_bonbon
214111;50030;1066;202960;Dragibus;janv-03;Cassis_H
214112;49979;1070;200649;Dragibus;janv-04;Cassis_H
214113;49809;1014;201449;Dragibus;janv-05;Cassis_H
214114;50098;956;202644;Malabar;avr-02;Bron_H
214115;49912;1072;202728;Dragibus;nov-06;Bron_E
214116;49989;919;203040;Dragibus;janv-06;Cassis_H
214117;50081;1049;202524;Dragibus;janv-07;Cassis_H
214118;49874;1047;202152;Guimauve;juil-08;Royal_bonbon
214119;50077;1003;203273;Dragibus;mars-00;Bron_E
214120;50024;979;201677;Dragibus;juin-11;La_pause_bonbon
214121;50080;1038;202556;Dragibus;juin-12;La_pause_bonbon
214122;50122;920;202362;Dragibus;juin-13;La_pause_bonbon
214123;50081;982;202519;Carambar;mars-01;Roubaix_E
214124;50044;1003;202112;Malabar;avr-02;Cassis_H
214125;49909;1021;202407;Réglis;oct-01;Roubaix_H
214126;50006;984;202197;Dragibus;mars-01;Roubaix_E
214127;49868;998;203172;Dragibus;juil-08;Royal_bonbon
214128;50025;944;201156;Guimauve;avr-02;La_pause_bonbon
214129;49992;988;202383;Guimauve;mai-02;La_pause_bonbon
214130;50093;1075;202638;Dragibus;juin-14;La_pause_bonbon
214131;50071;988;201487;Carambar;mars-00;Roubaix_E
214132;50084;1032;202460;Malabar;avr-02;Roubaix_H
214133;50006;979;202438;Guimauve;sept-02;La_pause_bonbon
214134;49916;1070;202166;Guimauve;oct-02;La_pause_bonbon
214135;49925;1051;201891;Dragibus;mars-00;Roubaix_E
214136;49925;1085;202232;Dragibus;nov-02;Bron_H
214137;49797;995;203187;Guimauve;avr-03;La_pause_bonbon
214138;49907;1006;201480;Guimauve;mai-03;La_pause_bonbon
214139;50125;1022;202129;Arlequin;juin-02;Bastille_E
214140;50030;1016;202079;Arlequin;juin-03;Bastille_E
214141;49957;977;201502;Arlequin;juin-04;Bastille_E
214142;49975;977;202866;Guimauve;sept-03;La_pause_bonbon
214143;50268;959;203474;Guimauve;oct-03;La_pause_bonbon
214144;50053;1035;202974;Dragibus;nov-03;Bron_H
214145;50152;1029;200875;Dragibus;nov-04;Bron_H
214146;50117;1049;202486;Guimauve;avr-04;La_pause_bonbon
214147;50021;1029;201800;Guimauve;mai-04;La_pause_bonbon
214148;49915;1025;201904;Guimauve;sept-04;La_pause_bonbon
214149;50161;957;201704;Guimauve;oct-04;La_pause_bonbon
214150;49830;1046;201018;Dragibus;nov-05;Bron_H
214151;50108;990;201509;Dragibus;nov-06;Bron_H
214152;49998;918;202436;Guimauve;avr-05;La_pause_bonbon
214153;49894;1091;202054;Guimauve;mai-05;La_pause_bonbon
214154;49961;993;202206;Guimauve;sept-05;La_pause_bonbon
214155;50051;1037;202162;Guimauve;oct-05;La_pause_bonbon
214156;49863;1049;202641;Dragibus;nov-07;Bron_H
214157;49931;972;202297;Guimauve;avr-06;La_pause_bonbon
214158;50017;998;202122;Guimauve;mai-06;La_pause_bonbon
214159;49861;1106;201329;Guimauve;sept-06;La_pause_bonbon
214160;49983;991;202537;Guimauve;oct-06;La_pause_bonbon
214161;49969;1006;202119;Dragibus;janv-07;Roubaix_E
214162;50153;990;202602;Guimauve;avr-07;La_pause_bonbon
214163;49899;922;202156;Guimauve;mai-07;La_pause_bonbon
214164;50206;1103;202416;Malabar;avr-02;La_pause_bonbon
214165;50064;1031;202111;Guimauve;sept-07;La_pause_bonbon
214166;49949;1025;203460;Guimauve;oct-07;La_pause_bonbon
214167;49885;968;202174;Dragibus;nov-11;Bron_H
214168;50058;1010;202332;Dragibus;nov-12;Bron_H
214169;50035;889;202871;Dragibus;janv-02;Roubaix_H
214170;49941;1062;201424;Dragibus;nov-13;Bron_H
214171;50141;933;201952;Dragibus;nov-14;Bron_H
214172;49860;1019;202112;Dragibus;janv-03;Roubaix_H
214173;49924;969;202755;Dragibus;janv-04;Roubaix_H
214174;50036;1009;202251;Dragibus;janv-05;Roubaix_H
214175;50010;959;201378;Malabar;avr-02;Roubaix_E
214176;50104;985;202615;Dragibus;janv-06;Roubaix_H
214177;49928;1044;202004;Dragibus;janv-07;Roubaix_H
214178;50040;931;201912;Arlequin;juin-02;Bron_H
214179;50051;985;201935;Arlequin;juin-03;Bron_H
214180;49915;1030;202186;Dragibus;janv-11;Roubaix_H
214181;49853;893;202365;Guimauve;avr-11;La_pause_bonbon
214182;50198;1016;202577;Guimauve;mai-11;La_pause_bonbon
214183;49917;1064;202022;Arlequin;juin-04;Bron_H
214184;50033;1057;202110;Arlequin;juin-05;Bron_H
214185;50195;1061;202707;Arlequin;juin-06;Bron_H
214186;49988;990;202756;Guimauve;sept-11;La_pause_bonbon
214187;49971;990;202450;Guimauve;oct-11;La_pause_bonbon
214188;50115;1065;202567;Dragibus;janv-12;Roubaix_H
214189;49975;1042;201890;Dragibus;janv-13;Roubaix_H
214190;49870;1063;201628;Dragibus;janv-14;Roubaix_H
214191;49968;963;201656;Guimauve;avr-12;La_pause_bonbon
214192;50105;1047;202684;Guimauve;mai-12;La_pause_bonbon
214193;49945;1012;201812;Arlequin;juin-07;Bron_H
214194;50011;916;201782;Dragibus;août-08;Roubaix_H
214195;49997;1021;202701;Dragibus;août-08;La_pause_bonbon
214196;49980;1082;201963;Guimauve;sept-12;La_pause_bonbon
214197;50001;977;202449;Guimauve;oct-12;La_pause_bonbon
214198;49811;1083;201208;Carambar;avr-00;Bastille_E
214199;49870;1068;202415;Carambar;avr-01;Bastille_E
214200;50133;1022;202057;Dragibus;janv-02;La_pause_bonbon
214201;49921;961;202235;Guimauve;avr-13;La_pause_bonbon
214202;49947;962;202068;Guimauve;mai-13;La_pause_bonbon
214203;50048;986;201534;Arlequin;août-08;Bastille_E
214204;50002;989;202299;Arlequin;juin-11;Bron_H
214205;50093;964;202153;Arlequin;juin-12;Bron_H
214206;49958;1076;201269;Guimauve;sept-13;La_pause_bonbon
214207;49907;1019;201585;Guimauve;oct-13;La_pause_bonbon
214208;50189;1006;201639;Arlequin;août-08;Bron_H
214209;50099;968;201792;Dragibus;janv-03;La_pause_bonbon
214210;50088;1000;201651;Dragibus;janv-04;La_pause_bonbon
214211;50061;923;202130;Dragibus;janv-05;La_pause_bonbon
214212;50047;920;201773;Guimauve;avr-14;La_pause_bonbon
214213;50069;955;202683;Guimauve;mai-14;La_pause_bonbon
214214;50104;1111;202742;Arlequin;juin-13;Bron_H
214215;49961;981;202000;Arlequin;juin-14;Bron_H
214216;50011;1073;201804;Carambar;avr-00;Bron_H
214217;50075;996;202167;Guimauve;sept-14;La_pause_bonbon
214218;50095;1012;202670;Guimauve;oct-14;La_pause_bonbon
214219;49959;1023;201218;Arlequin;août-08;Roubaix_H
214220;49972;1060;202045;Dragibus;janv-06;La_pause_bonbon
214221;50086;905;201976;Dragibus;janv-07;La_pause_bonbon
214222;50012;1046;203346;Carambar;avr-01;Bron_H
214223;49994;1022;203051;Carambar;avr-00;Cassis_H
214224;49830;1019;202289;Carambar;avr-01;Cassis_H
214225;49761;997;202747;Malabar;mai-02;Bastille_E
214226;50029;1026;201891;Carambar;avr-00;Roubaix_H
214227;49949;990;202180;Carambar;avr-01;Roubaix_H
214228;49963;1031;202764;Arlequin;juin-04;Cassis_E
214229;50098;972;201163;Arlequin;juin-05;Cassis_E
214230;49926;1125;201929;Arlequin;juin-06;Cassis_E
214231;50117;995;201444;Guimauve;avr-00;La_pause_bonbon
214232;49770;1076;201537;Guimauve;avr-01;La_pause_bonbon
214233;50034;957;203077;Dragibus;nov-14;Cassis_E
214234;50029;963;202374;Malabar;mai-02;Bron_H
214235;50004;859;201922;Malabar;mai-02;Cassis_H
214236;50068;1113;201753;Guimauve;août-08;Royal_bonbon
214237;50045;935;202458;Malabar;mai-02;Roubaix_H
214238;50013;1056;202191;Malabar;mai-02;La_pause_bonbon
214239;49958;1058;203015;Dragibus;nov-02;Cassis_H
214240;49927;983;203478;Malabar;mai-02;Roubaix_E
214241;50146;974;202309;Dragibus;août-08;Royal_bonbon
214242;49969;976;202718;Dragibus;nov-03;Cassis_H
214243;50004;964;201812;Dragibus;nov-04;Cassis_H
214244;49966;938;201822;Malabar;juin-02;Bron_H
214245;49942;986;203436;Arlequin;août-08;Royal_bonbon
214246;49855;937;202206;Malabar;juin-02;Roubaix_H
214247;49921;903;202606;Dragibus;nov-05;Cassis_H
214248;50029;1021;202037;Dragibus;nov-06;Cassis_H
214249;50014;977;201673;Malabar;juin-02;Roubaix_E
214250;50059;921;202201;Langue de chat;août-08;Cassis_H
214251;50146;964;201334;Malabar;juil-02;Bron_H
214252;50085;997;202799;Dragibus;nov-07;Cassis_H
214253;50125;990;202649;Langue de chat;août-08;Roubaix_E
214254;50005;988;201350;Malabar;juil-02;Roubaix_H
214255;50013;978;202472;Malabar;juil-02;La_pause_bonbon
214256;49995;994;202218;Carambar;juin-06;Roubaix_E
214257;50092;1030;201697;Malabar;juil-02;Roubaix_E
214258;49937;1027;203228;Dragibus;juin-06;Roubaix_E
214259;50035;990;202046;Malabar;juil-02;Neuilly_Sup
214260;50012;891;202772;Malabar;août-02;Cassis_H
214261;49889;1072;202027;Langue de chat;août-08;Royal_bonbon
214262;50088;1016;202300;Malabar;août-02;Roubaix_H
214263;50033;959;202698;Malabar;août-02;La_pause_bonbon
214264;50196;1047;202374;Krema;juin-06;Roubaix_E
214265;49908;914;201964;Langue de chat;juin-06;Bastille_E
214266;49917;1119;202630;Carambar;juin-05;Roubaix_E
214267;50092;996;201955;Malabar;août-02;Roubaix_E
214268;50157;1029;202253;Malabar;août-02;Neuilly_Sup
214269;49895;1016;202488;Dragibus;nov-11;Cassis_H
214270;49808;1033;201849;Dragibus;nov-12;Cassis_H
214271;50130;956;201944;Dragibus;janv-05;Bron_E
214272;50129;938;202464;Carambar;sept-08;Bron_H
214273;49796;931;202455;Carambar;sept-08;Cassis_E
214274;49973;980;202709;Malabar;sept-02;Bastille_E
214275;50126;941;201893;Dragibus;juin-05;Roubaix_E
214276;50028;1053;202111;Langue de chat;juin-07;Bastille_E
